JobName,RunId,StartTime,EndTime,DPUHours,NumberOfWorkers,WorkerType,ExecutionClass
ticketing-ticketmaster-layer-1b,jr_f57df1a997d20d914c4dd009718578084e2aa7e48c91d4394a063e5500405a99,2023-12-18 05:16:50.883000-05:00,2023-12-18 05:18:33.366000-05:00,980,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_776ccaac441e8adec07df5101961cf317372596c35ac41cc06836f5597443dc9,2023-12-18 05:12:18.271000-05:00,2023-12-18 05:14:24.539000-05:00,1190,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_a38d7b9f939336ac17055af0dfbc55e6a25b70569ebae1bf33a6cf487abcd80b,2023-12-17 19:20:16.961000-05:00,2023-12-17 19:34:10.148000-05:00,8250,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_49ac5febca4631869ff4030f42de67020f2635f481b7342977785c62b3ff546a,2023-12-17 19:20:16.933000-05:00,2023-12-17 19:24:19.716000-05:00,2350,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_879bd052791ba530f110dcf216e9a7a077548b5377f32d823c6f110c348a66bc,2023-12-17 19:20:16.914000-05:00,2023-12-17 19:25:32.252000-05:00,3090,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_f23a95a0c5b197b312315539d2eb51ee39fdb2cbd2230162d758b9cff5992a39,2023-12-17 19:20:16.907000-05:00,2023-12-17 19:29:04.978000-05:00,5210,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_7fc0691e70b3f404eeb5b9c72ceff84e109b2c5bab5ad38dad698c055c722de2,2023-12-17 19:17:13.737000-05:00,2023-12-17 19:22:27.245000-05:00,3070,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c217349684630f3619f54caa50df78a4256abea24cce05623f8150e2a6c4a1b7,2023-12-17 19:17:13.695000-05:00,2023-12-17 19:21:44.648000-05:00,2640,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_cdf3366dd3b9e5c46c338094df24333332e24af1f162f79032253b78b05428cb,2023-12-17 19:17:13.682000-05:00,2023-12-17 19:19:19.226000-05:00,1180,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_102f797cca98dc09d21bec856eb42201f5299c48d24ac84c3c506b4fe7a166c3,2023-12-17 19:17:13.681000-05:00,2023-12-17 19:19:30.122000-05:00,1300,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_4ae2fd7220f1591472e83dda0df8e1d0da16ca453ef52798f894a377ed4c32d9,2023-12-17 19:14:14.682000-05:00,2023-12-17 19:16:31.101000-05:00,1320,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_4464e6ae2b9a30affe292fea79691cf433375ddc9d54bc7754af54023b3b6b8d,2023-12-17 19:11:18.161000-05:00,2023-12-17 19:13:41.943000-05:00,1330,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_fa4535f0fa6294a93e0e6ca69f0335c073c5a951c2c2a95121bbe7225f655750,2023-12-17 15:25:18.710000-05:00,2023-12-17 15:38:03.139000-05:00,7600,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_86d5c61678f2af19fe89ce7c1a433b283a19ca427a7e879b668cb92583ff67bd,2023-12-17 15:25:18.688000-05:00,2023-12-17 15:29:15.250000-05:00,2280,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_608450c41b8c3bc80f7c1294f231c139245cb886b6061817477b2d045654c087,2023-12-17 15:25:18.617000-05:00,2023-12-17 15:32:41.587000-05:00,4340,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_a68afd0a13364e993764d815b328faf838551e446f0449d3df3c913f296c7670,2023-12-17 15:25:18.606000-05:00,2023-12-17 15:30:24.915000-05:00,3020,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_5adcb7cef286d37ec19d6376a5df11be53169be0813b77a1e5a24d3cd506c400,2023-12-17 15:22:25.338000-05:00,2023-12-17 15:24:39.379000-05:00,1270,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_eace5686b14b5be10d73eb7cc49608be89a532125f8cbc80593e40a97742b58e,2023-12-17 15:22:25.333000-05:00,2023-12-17 15:24:41.993000-05:00,1290,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_76a7f393668cff281facd9a1e87dc21c0beec5aced514501d4ae39c813ad9766,2023-12-17 15:22:25.317000-05:00,2023-12-17 15:26:45.069000-05:00,2530,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_785cfbce0826e0315fecff793ba3dd9a13d80ee595efb4c07a3fae3e29654fd0,2023-12-17 15:22:25.195000-05:00,2023-12-17 15:27:45.699000-05:00,3130,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_5fe6900a84fcf8dfacebe0a50f61eff1ce408017b41aba9172f9d033e6f6f9b0,2023-12-17 15:18:37.747000-05:00,2023-12-17 15:21:22.120000-05:00,1570,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_5dbd15d46c682b72a6c946a86e45d1be35ef619d7ebdf49c09248c73017a281b,2023-12-17 15:12:59.421000-05:00,2023-12-17 15:15:29.030000-05:00,1420,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_da02d22e15fa77c212db223bc09d83b075cbef995e78871e62dd476e445633e2,2023-12-17 11:20:14.632000-05:00,2023-12-17 11:23:48.575000-05:00,2090,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e615061cdad4ebaa0f4914cdacb783303c70fb886a80125a770a3627dd8e142f,2023-12-17 11:20:13.201000-05:00,2023-12-17 11:33:32.625000-05:00,7920,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_b5fcee0e1c2ab290674aa6069ef5cdb1d47f5c44a2aeaa5d6abc8357f5840b8a,2023-12-17 11:20:13.193000-05:00,2023-12-17 11:27:02.429000-05:00,4000,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_682218baa906a3dc98bdfc24a885a030e2bd8bcd445295b2acbc03d253df2297,2023-12-17 11:20:13.179000-05:00,2023-12-17 11:25:18.067000-05:00,2980,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_b6c9edd51f855a281982d919e11c155fa79b2aa71ff8e5ed7adc1d6c0f047e17,2023-12-17 11:17:08.868000-05:00,2023-12-17 11:18:59.051000-05:00,1050,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e1798f08e4432c123e726dd88b97aadbf9a3b6398e935375e5174054723abf56,2023-12-17 11:17:08.864000-05:00,2023-12-17 11:22:13.423000-05:00,2990,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_ff0f154b362561e5ee93f853b6eaa54c8cdba564bd6b98c1d2be7174024ea341,2023-12-17 11:17:08.856000-05:00,2023-12-17 11:18:57.225000-05:00,1040,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_10a317a3002395c4d48e0b4de3578a424fc4b421f521645f325416118a30f704,2023-12-17 11:17:08.844000-05:00,2023-12-17 11:21:11.620000-05:00,2380,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_57b57273f68aa7c9c7d3013f9cecc65bd0b53039d8ecb38e399b49b92b0d75a1,2023-12-17 11:14:08.330000-05:00,2023-12-17 11:16:46.142000-05:00,1510,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d48a932034e2fe36008431650ba8182aaa4a1e74de65cdd53409951ab6214e58,2023-12-17 11:11:10.506000-05:00,2023-12-17 11:13:28.065000-05:00,1300,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_9a14c70ccbaf52ebac1aa17b970d4ea69402ad70d0d5955de2eae3a2e8f2c440,2023-12-17 07:20:10.871000-05:00,2023-12-17 07:25:07.140000-05:00,2900,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_431676f65297a6fe2a19092bbd83fca96051ed8c73c7c09e23b4f1f4e796fb31,2023-12-17 07:20:10.018000-05:00,2023-12-17 07:24:03.961000-05:00,2270,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_af7ef12ad0e0ad00153117e02719899d8038df23e880ddb3eec1e86e2a2f5348,2023-12-17 07:20:10.001000-05:00,2023-12-17 07:33:03.641000-05:00,7660,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_a9f0c8039d381366fd6873e170f7810aff89a8b576770af227c0517b17646bcf,2023-12-17 07:20:09.999000-05:00,2023-12-17 07:26:17.284000-05:00,3590,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_df526dd9da31fd88b6b2fe58fef60cdadf079556b93491d5a2c42e4efce38fa8,2023-12-17 07:17:12.677000-05:00,2023-12-17 07:19:12.713000-05:00,1150,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_3fedbdce526da8d7eb6ccc28b665c55e21e2ca4c9b768adbb4afa12c0f63a779,2023-12-17 07:17:12.634000-05:00,2023-12-17 07:21:41.355000-05:00,2640,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_4babccab9fe14f236dc189b635d30a5e3f48ad88f5010525f2a81691615ca6c9,2023-12-17 07:17:11.099000-05:00,2023-12-17 07:19:07.818000-05:00,1120,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_ea7d9e0fc59562c3c2d4785828dd76075f8bdada41756e7d915c4a5960df1ccc,2023-12-17 07:17:11.080000-05:00,2023-12-17 07:20:59.133000-05:00,2230,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_6732accefc07045727ce7d33ec78dd20909a1079b22a4c3640e1c5a7c487f99e,2023-12-17 07:14:06.773000-05:00,2023-12-17 07:16:47.926000-05:00,1540,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e1acaf7f75a587dcce1b0a4f65e2d6dfe1f653b2f754f2b41b3f0957eb601c8c,2023-12-17 07:11:07.696000-05:00,2023-12-17 07:13:16.770000-05:00,1220,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_db820ad22092f3571bb77f95cebcb9f14543de4990b6f7e7d2daaf9a3dd69a84,2023-12-17 05:23:21.823000-05:00,2023-12-17 05:28:15.490000-05:00,2880,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d8eec59d30c4cd68d82a874e9d9069b64bbc58db450db5054fc73233f40cb99d,2023-12-17 05:23:21.799000-05:00,2023-12-17 05:36:01.448000-05:00,7550,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e375c325721ab8f876ed98580e7e152c5502bcf5e695f08af88653e522cab957,2023-12-17 05:22:21.809000-05:00,2023-12-17 05:25:39.248000-05:00,1930,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_19b42dd0866d0a56fe993fcf9f4c64319efed4563969762aaed913cec6a9185c,2023-12-17 05:22:20.145000-05:00,2023-12-17 05:30:22.229000-05:00,4770,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_0fdef9f006f07d164bbb4cbd4465dfb3b2c39ef4812149d1f577e6b5d5a55b67,2023-12-17 05:17:16.174000-05:00,2023-12-17 05:19:03.301000-05:00,1010,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c1ed8872bc880cf4d9e3d2115a642ff9bc8fe87ad3d8039bd857f9ae16bfd689,2023-12-17 05:17:16.173000-05:00,2023-12-17 05:21:57.366000-05:00,2740,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_fb33044c1e51e1a157e63aa3c06cb80d51084776ec64a332fb54a50a38ef7f31,2023-12-17 05:17:16.156000-05:00,2023-12-17 05:19:02.532000-05:00,1010,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_11cdee8e642380d5868d28943b38bd195cb53d95bec187c9132289072810b9a8,2023-12-17 05:17:16.150000-05:00,2023-12-17 05:21:17.323000-05:00,2350,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_fd293e102bc02d66ae66da7207cb8f04b65ad48e768a79c0db22ed3716bc5225,2023-12-17 05:14:19.510000-05:00,2023-12-17 05:16:14.568000-05:00,1100,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_044d34f1f902e477e240c433c89831951ae93273a33159af862a5ded67282f34,2023-12-17 05:11:17.839000-05:00,2023-12-17 05:13:48.030000-05:00,1430,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d0382a417faf25aa8d6b2e2a3819241e9fe93d05b9ec25b5636147f05d4b2fb7,2023-12-16 19:20:10.094000-05:00,2023-12-16 19:25:11.330000-05:00,2970,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_bb39571761065f27a05add2f94e0e7f69f64fa4eba367c32c282421e1bda8886,2023-12-16 19:20:10.078000-05:00,2023-12-16 19:33:11.090000-05:00,7740,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_efe0d30bbc7e7288a7101d42ac0ed756a7b802843d930dcf83e53a6390a3d66e,2023-12-16 19:20:10.072000-05:00,2023-12-16 19:23:55.096000-05:00,2200,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_f6ff03893de6de4ef2c11131c9abf01683c17e7611597dfdb3f54da9fe20f453,2023-12-16 19:20:10.063000-05:00,2023-12-16 19:28:38.539000-05:00,5030,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_b5867f08d729410579a8251217dbaabb20d405a41c9de766baa80c9a8a2cefab,2023-12-16 19:17:12.678000-05:00,2023-12-16 19:19:36.609000-05:00,1370,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_5638df39327aaab22a4ce5bab0521899a97409817d72fbea9a00155d355b035f,2023-12-16 19:17:12.628000-05:00,2023-12-16 19:22:25.614000-05:00,3060,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_1d290ce1003683ac6f1c88b750c0fea305af813a3d3e4e5a791c5749e745707b,2023-12-16 19:17:12.575000-05:00,2023-12-16 19:19:15.894000-05:00,1160,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d75d52fe6251815ddb31327d70863002bc3b373fd0655edbe1130a9d04e063d3,2023-12-16 19:17:12.521000-05:00,2023-12-16 19:21:41.592000-05:00,2620,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_435a97d083d82c6fbaf6aecfb104e002357e2dc0e34847fd9e33f9161c126b84,2023-12-16 19:14:14.776000-05:00,2023-12-16 19:16:26.994000-05:00,1280,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c7962823023c5f079bf0e7e206341563784e9413a15b4c8db2c82fdc19a8e490,2023-12-16 19:11:15.016000-05:00,2023-12-16 19:13:51.275000-05:00,1490,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_67c6bd3fffcdc7ed7db5fe584a5eed63383b0a78e3b8a7fa532ea0eb4cf02ca8,2023-12-16 15:21:23.980000-05:00,2023-12-16 15:25:24.986000-05:00,2320,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_9771e90d0d4493cd4069696ec2f55ad4115b27159b8fdf7fdca2492f5eeefa89,2023-12-16 15:21:23.961000-05:00,2023-12-16 15:34:27.648000-05:00,7760,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_86dc33470bf22a9ee81d55a4961594dbf6f0ac5a961f146621a1254fffe22d84,2023-12-16 15:21:23.942000-05:00,2023-12-16 15:29:18.284000-05:00,4670,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_efc881558f94f7fbe9a6b003897c783931eb6a51be06810f66df36a68a0c3e1a,2023-12-16 15:21:23.910000-05:00,2023-12-16 15:26:51.398000-05:00,3190,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c30c25942138843705687b4b0b32e1e9d945aba921419e8996216d08b927f81c,2023-12-16 15:18:23.574000-05:00,2023-12-16 15:23:37.388000-05:00,3080,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_b344ce44b95343c2697097a1a3b6f259cfda24e7b3e7e1ea38f740302e9a87ec,2023-12-16 15:18:23.572000-05:00,2023-12-16 15:22:30.244000-05:00,2420,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d9d0b4161fecdadd48855b00d562c2dd33efee88e644f11bd5337afcb9ee3e90,2023-12-16 15:18:22.404000-05:00,2023-12-16 15:20:08.842000-05:00,1020,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_01c75718e119ba67431fa3d39e6a3f179cbd711e30a3ed1453dc110fe31b6875,2023-12-16 15:18:22.378000-05:00,2023-12-16 15:20:27.586000-05:00,1210,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_25137d3ec32f462a051535a3b0476a8b8f86f4a01e44b4e7077887e197410b02,2023-12-16 15:15:18.591000-05:00,2023-12-16 15:18:02.325000-05:00,1560,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_eb1c67c0b00db588ee4917906b22c6e94f190b9ee42fb803656fb1afb5f8fbc2,2023-12-16 15:12:20.850000-05:00,2023-12-16 15:14:31.571000-05:00,1240,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_1618aee47905e7006069893b81a486f37d8eb48da768986f2ff78d84990e4525,2023-12-16 11:21:14.160000-05:00,2023-12-16 11:24:54.668000-05:00,2150,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_a70b98376f078b812de77e405e4769ebd00622740b7fa8d1c44dea6bb23baed7,2023-12-16 11:21:14.139000-05:00,2023-12-16 11:28:25.980000-05:00,4250,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_7d0621976cf829f05f50ee918c763f7dd92e4c64c2f8a7c4a87f45231b511a91,2023-12-16 11:21:14.112000-05:00,2023-12-16 11:34:32.978000-05:00,7930,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_f5248f381b7c298405e7f50695fc805d1bb97eda6b9c082f38730232aeb67f2c,2023-12-16 11:21:14.105000-05:00,2023-12-16 11:26:20.063000-05:00,3010,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c4f94bc792e66ab08a5a093464ea1a121296b828ecf2d996e9460f54e7359454,2023-12-16 11:18:16.528000-05:00,2023-12-16 11:22:29.114000-05:00,2480,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e979e39e24da326ef4c369beae4195bdc21c35578b650728b9c584da64d3377d,2023-12-16 11:18:16.509000-05:00,2023-12-16 11:20:15.972000-05:00,1140,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_51331e8520323500da93f8ffde97a9f3c0de6704589e9a76c8bc03304750a1dd,2023-12-16 11:18:16.487000-05:00,2023-12-16 11:23:35.278000-05:00,3140,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_8d37b509dbc013813d354babeda8b3a8970c40d39146710816a249f56c08ef65,2023-12-16 11:18:16.429000-05:00,2023-12-16 11:20:25.383000-05:00,1240,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c1dd5098d839c7b37ba82e7b58bf63f193623d0c0084c78a5ed4c34bad65fa4e,2023-12-16 11:15:08.276000-05:00,2023-12-16 11:17:53.535000-05:00,1580,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e0e6d4aef4a056ea544e08dce7a84b35ba6a5ab8add60340fce8729c1782a999,2023-12-16 11:12:11.609000-05:00,2023-12-16 11:14:24.527000-05:00,1250,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_91028e482d80955a5d4eba3689cb09491443f5eb2bef1c2e4217b13ac953f931,2023-12-16 07:21:10.948000-05:00,2023-12-16 07:26:16.645000-05:00,3010,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_8fad93c8f2a6bfa195605267afb6d8741e2a10be8661c318498ce6fbc4c89f7e,2023-12-16 07:21:10.932000-05:00,2023-12-16 07:24:50.685000-05:00,2150,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d6c973d73d01f318db30d36d0a982257431ac40dcdc035384eb112aa1b8b6a17,2023-12-16 07:21:10.912000-05:00,2023-12-16 07:27:13.444000-05:00,3570,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_718db46f42afe24c01c55a0de0d9598f3a1986b56c3a3c88941b03860d604589,2023-12-16 07:21:10.895000-05:00,2023-12-16 07:33:41.060000-05:00,7460,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_5f4155a609ca4ce9e52c37edd29e39ba9a216ba7c8176fb305aaef7737de202b,2023-12-16 07:18:14.896000-05:00,2023-12-16 07:21:19.737000-05:00,1770,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_ce36f8eb51f7524a441ab9e3a8f18a6fbbddd40285354c66645a0934c3af5729,2023-12-16 07:18:14.891000-05:00,2023-12-16 07:20:56.276000-05:00,1540,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_acab9f06fbacf2514ff23cf32cba5667c20e0e42dbc0a3181fc9ec811c5343ae,2023-12-16 07:18:14.875000-05:00,2023-12-16 07:23:07.596000-05:00,2860,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_e758e7ef83afa4b48806829f9f9c274e5382fd98d912ed7d3d3ed199615da2c3,2023-12-16 07:18:14.860000-05:00,2023-12-16 07:22:34.251000-05:00,2520,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_b5041f82c6876688ffe4fc558cccb5812d93732f9bb77e9a9630c01dfff409f5,2023-12-16 07:15:08.069000-05:00,2023-12-16 07:17:18.012000-05:00,1250,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_6bc393abaf5c5977fef51c0a0acddc9934bbccbddbaadce6c54ec7df3b1dd79a,2023-12-16 07:12:13.413000-05:00,2023-12-16 07:14:33.244000-05:00,1330,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_58895256198df5b7833ea8671c66f2d32a37640226ecf4ae14f2dda3dcfc3e5a,2023-12-16 05:21:55.218000-05:00,2023-12-16 05:30:22.652000-05:00,5020,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_9f1a6a31dfe542934b0a23cd2f17b80e4f879cb81e1744996ca5e5149e3630f9,2023-12-16 05:21:55.212000-05:00,2023-12-16 05:35:41.036000-05:00,8210,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_db4e340b03e59fa49bbe06920edba6abcd15285045fb407276c3ca279c10c50b,2023-12-16 05:21:26.672000-05:00,2023-12-16 05:26:02.381000-05:00,2710,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_deb3bd9c8addd74a5776b638dc0a1e47db8308cbd54939fd8314fbba016b04ab,2023-12-16 05:21:24.100000-05:00,2023-12-16 05:24:34.023000-05:00,1850,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_082f2f4cf8b98c43ce33073e005d6783e7c08f2c5ec687148580c313c29125ce,2023-12-16 05:18:20.868000-05:00,2023-12-16 05:22:35.681000-05:00,2500,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_9a431b7db8a6090c138587cdb3d0fd1d0757eeafb59d1cbdf5cff7748b388aff,2023-12-16 05:18:19.781000-05:00,2023-12-16 05:23:15.080000-05:00,2910,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_462825f8ad003c8687d3f6e59daedbe9fec65bb7124c32efd634fd7e41b557cd,2023-12-16 05:18:19.109000-05:00,2023-12-16 05:20:28.788000-05:00,1240,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_916e181eea117cdcd5f61d509d54d7742cf1f7e11d1e7eeab9a226634c7f254b,2023-12-16 05:18:19.106000-05:00,2023-12-16 05:20:19.202000-05:00,1160,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_51eb5782deb61bf719fbe9d66c7fc03815b2757bd3c87810fa7a64137724e332,2023-12-16 05:15:16.706000-05:00,2023-12-16 05:17:56.683000-05:00,1530,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d11747c0b19afe98d5dd2a37edaddbdd4d8162676096893719ad640b72762db5,2023-12-16 05:12:14.006000-05:00,2023-12-16 05:14:48.683000-05:00,1480,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_1e49a2afa25dc10552472ec9031d917ec3b2e1a3dbaf19b6511d97fe0548e05f,2023-12-15 19:22:13.759000-05:00,2023-12-15 19:31:13.669000-05:00,5320,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_cb5edd9b94cc8a940d21ec637af633811f98028525c0c96b4ae5f83044d912b3,2023-12-15 19:22:13.703000-05:00,2023-12-15 19:28:12.695000-05:00,3520,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_9fb5a11aa3605603a0a399c6fd4cc797e91248969c92806d3afc9ec54371c058,2023-12-15 19:22:11.262000-05:00,2023-12-15 19:36:49.189000-05:00,8710,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_d82985d7c02d1f24aa2f90f7c480e5aaeaf72d6c710d7abac79b083890360ae2,2023-12-15 19:22:11.235000-05:00,2023-12-15 19:26:21.332000-05:00,2430,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_af6b69ce1eb1e4972c7e8a0252f5a94f7d3e7c5a8426435c1e5732885701e0de,2023-12-15 19:18:16.169000-05:00,2023-12-15 19:23:18.985000-05:00,2950,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_64d25ea0a6ed7209f67167693307f61a88ef653206c5370322110445cf53a92c,2023-12-15 19:18:16.097000-05:00,2023-12-15 19:21:21.190000-05:00,1780,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_a01e621ad7da2c85d5f76b3b05da68006d370a43ebdb1c142e23731ee76b22f2,2023-12-15 19:18:16.088000-05:00,2023-12-15 19:20:44.575000-05:00,1420,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_dc586e166d5ac29b873ba29ef91402551bade35900916523d8ec5f13a5b6b356,2023-12-15 19:18:15.640000-05:00,2023-12-15 19:23:48.323000-05:00,3250,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_c17794975600d5c5052a960d3a63436b806046acd8d860c6d4c0ba6df2b593b7,2023-12-15 19:15:18.098000-05:00,2023-12-15 19:17:33.629000-05:00,1310,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_54dabc590d04f71dfb82b8be57d58e87ac838c7028967c3627b4d58474aa7cb4,2023-12-15 19:11:17.764000-05:00,2023-12-15 19:14:43.926000-05:00,1730,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_349f2c9aa795dc3f471df72a962c57c0617c2a3228cc415cc0298840ef063147,2023-12-15 15:21:18.942000-05:00,2023-12-15 15:27:22.054000-05:00,3580,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_0a1e7ec57aa7d7bd07eef42380abfb995a79ba4bc50873fc9688313384e15d32,2023-12-15 15:21:18.929000-05:00,2023-12-15 15:25:18.027000-05:00,2330,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_ab25e7cdb8d976b6d25bd21cb78fe6b95d2bd6c659a1b406bafcbe63deb30fe4,2023-12-15 15:21:18.872000-05:00,2023-12-15 15:29:23.482000-05:00,4800,10,G.1X,STANDARD
ticketing-ticketmaster-layer-1b,jr_ed9eebab79c8d8a382ede0d7131ea8dae1e525553c74c52a416d3a62810da990,2023-12-15 15:21:18.862000-05:00,2023-12-15 15:35:37.733000-05:00,8540,10,G.1X,STANDARD
